name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Hochschule Esslingen,Germany,COMBUSTION,1,2,98.0,35,49.35,6,115.0,7,64.83,7,60.1,2,89.3,3,314.39,7,73.7,0.0,865.0
Technische Universität Graz,Austria,COMBUSTION,2,32,76.0,28,52.31,6,115.0,3,69.12,17,48.12,4,84.57,2,316.87,1,100.0,0.0,862.0
Universität Stuttgart,Germany,COMBUSTION,3,42,71.0,2,74.0,2,149.0,,,6,60.78,14,67.79,1,325.0,5,79.0,0.0,827.0
Technische Universität Berlin,Germany,COMBUSTION,4,38,73.0,21,55.92,4,125.0,25,48.34,4,64.29,12,73.38,6,230.23,4,81.69,0.0,752.0
Ostbayerische Technische Hochschule Regensburg,Germany,COMBUSTION,5,23,83.0,34,49.98,22,90.0,20,53.14,1,75.0,15,67.05,5,240.49,11,55.99,0.0,715.0
Brno University of Technology,Czech Republic,COMBUSTION,6,31,77.0,17,59.3,28,85.0,22,51.08,5,64.04,11,75.39,8,225.1,8,70.71,0.0,708.0
Politecnico di Milano,Italy,COMBUSTION,7,18,85.0,46,44.69,22,90.0,14,59.85,15,48.51,3,87.24,4,246.62,,,0.0,662.0
The University of Akron,United States,COMBUSTION,8,34,75.0,15,60.79,11,105.0,13,60.26,18,47.06,24,51.17,10,195.42,3,84.01,20.0,659.0
Universität Kassel,Germany,COMBUSTION,9,18,85.0,6,69.47,14,100.0,8,64.64,23,41.21,6,78.19,11,185.13,16,28.18,0.0,652.0
Wroclaw University of Technology,Poland,COMBUSTION,10,29,79.0,11,62.27,8,110.0,9,64.01,21,44.1,13,71.32,14,148.03,13,49.19,0.0,628.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,11,45,66.0,44,45.96,22,90.0,49,23.9,,,7,77.84,7,227.45,9,62.55,0.0,594.0
