name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Kyoto University,Japan,COMBUSTION,1,13,49.37,4,60.0,4,125.0,9,60.1,2,48.79,2,144.81,1,300.0,3,69.05,0.0,857.0
Osaka University,Japan,COMBUSTION,2,2,70.2,2,67.5,1,149.0,2,70.43,11,28.18,4,134.19,2,281.43,10,53.22,0.0,854.0
Doshisha University,Japan,COMBUSTION,3,1,73.58,4,60.0,5,115.0,14,57.68,10,28.7,9,127.01,6,255.14,14,51.05,0.0,768.0
Nagoya University,Japan,COMBUSTION,4,11,54.47,4,60.0,6,110.0,8,60.37,3,40.81,12,120.22,12,228.41,9,54.29,0.0,729.0
Kyoto Institute of Technology,Japan,COMBUSTION,5,18,42.46,13,52.5,7,109.0,26,42.56,4,39.17,10,122.75,3,270.42,7,57.87,-25.0,712.0
Yokohama National University,Japan,COMBUSTION,6,48,15.15,4,60.0,8,105.0,10,59.69,18,24.74,7,132.48,5,264.6,18,46.27,0.0,708.0
Nihon Automobile College,Japan,COMBUSTION,7,16,44.97,18,48.75,29,72.0,7,63.52,14,27.11,19,110.75,8,247.67,21,41.23,0.0,656.0
Keio University,Japan,COMBUSTION,8,3,68.35,54,26.25,15,85.0,23,47.94,13,27.19,29,103.11,7,249.66,17,46.62,0.0,654.0
Tokyo University of Science,Japan,COMBUSTION,9,60,8.33,25,41.25,11,97.0,4,66.05,17,24.88,11,122.2,10,238.45,30,25.23,0.0,623.0
Toyohashi University of Technology,Japan,COMBUSTION,10,22,36.33,4,60.0,9,104.0,3,67.4,30,12.7,8,127.47,21,180.01,39,8.23,0.0,596.0
Tokai University,Japan,COMBUSTION,11,66,-1.56,47,30.0,10,102.0,1,75.0,6,34.87,32,93.22,14,214.35,20,42.19,0.0,590.0
University of Yamanashi,Japan,COMBUSTION,12,33,25.68,47,30.0,36,63.0,20,52.91,8,32.38,21,107.57,13,215.53,15,50.86,0.0,578.0
Nagoya Institute of Technology,Japan,COMBUSTION,13,4,63.72,13,52.5,31,71.0,,,,,5,133.05,18,194.42,6,58.24,0.0,573.0
Tokyo City University,Japan,COMBUSTION,14,19,40.44,32,37.5,22,79.0,33,33.64,37,2.5,16,112.11,11,235.14,27,32.4,0.0,573.0
Utsunomiya University,Japan,COMBUSTION,15,15,45.65,54,26.25,34,67.0,12,58.88,32,10.54,24,106.51,15,212.23,25,35.72,0.0,563.0
Osaka Metropolitan University,Japan,COMBUSTION,16,8,56.8,18,48.75,20,80.0,22,48.7,27,17.69,27,104.89,20,182.79,37,14.1,0.0,554.0
Osaka Sangyo University,Japan,COMBUSTION,17,68,-100.0,32,37.5,29,72.0,11,59.11,5,35.1,5,133.05,4,267.85,23,38.34,0.0,543.0
Hiroshima University,Japan,COMBUSTION,18,9,56.78,40,33.75,23,78.0,18,54.4,15,26.22,42,82.09,24,165.45,35,17.87,0.0,515.0
Ritsumeikan University,Japan,COMBUSTION,19,52,13.88,47,30.0,33,68.0,19,54.36,9,30.05,20,110.55,16,199.67,40,2.49,0.0,509.0
Tokyo University of Agriculture and Technology,Japan,COMBUSTION,20,7,57.57,25,41.25,46,54.0,21,48.98,31,11.3,43,80.52,26,159.86,29,31.37,0.0,485.0
Sophia University,Japan,COMBUSTION,21,31,28.67,4,60.0,2,145.0,29,37.99,1,50.0,1,150.0,53,9.0,,,0.0,481.0
Kogakuin University,Japan,COMBUSTION,22,35,23.89,60,22.5,43,55.0,14,57.68,29,15.45,26,105.05,25,164.12,28,31.91,0.0,476.0
Toyota Technical College Nagoya,Japan,COMBUSTION,23,30,29.41,47,30.0,15,85.0,30,37.2,37,2.5,33,90.98,22,179.11,36,16.83,0.0,471.0
