name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Sophia University,Japan,COMBUSTION,1,33,41.2,1,75.0,1,150.0,6,64.85,1,50.0,1,150.0,3,282.42,8,78.6,0.0,892.0
Yokohama National University,Japan,COMBUSTION,2,4,80.9,6,56.25,5,124.0,2,70.34,6,39.66,4,145.32,2,295.3,14,66.67,0.0,878.0
Osaka University,Japan,COMBUSTION,3,3,91.1,4,60.0,2,148.0,4,68.16,5,39.89,6,140.32,5,237.28,10,72.98,0.0,858.0
Swinburne University of Technology,Australia,COMBUSTION,4,59,9.8,29,37.5,4,130.0,13,56.99,2,41.82,9,135.61,1,300.0,22,42.46,0.0,754.0
Utsunomiya University,Japan,COMBUSTION,5,18,57.0,14,48.75,21,80.0,3,69.48,8,37.14,2,148.86,9,230.95,19,64.56,0.0,737.0
Nagoya University,Japan,COMBUSTION,6,13,62.0,10,52.5,11,96.0,10,59.93,9,36.86,8,135.96,12,219.65,21,48.07,0.0,711.0
Ibaraki University,Japan,COMBUSTION,7,12,62.9,19,45.0,7,105.0,5,67.71,3,41.62,5,143.98,26,141.99,13,70.53,0.0,679.0
Chiba University,Japan,COMBUSTION,8,10,66.5,6,56.25,34,68.0,20,46.2,37,12.7,12,129.07,4,271.3,30,15.09,0.0,665.0
Kyushu Institute of Technology,Japan,COMBUSTION,9,30,42.5,10,52.5,35,66.0,15,54.79,12,33.29,13,129.02,6,235.36,24,39.3,0.0,653.0
Tokyo City University,Japan,COMBUSTION,10,42,32.9,40,30.0,12,94.0,26,41.16,26,21.96,17,106.58,11,227.12,9,75.09,0.0,629.0
Tokai University,Japan,COMBUSTION,11,9,67.0,23,41.25,22,79.0,16,53.28,43,2.5,22,92.42,16,197.71,2,95.44,0.0,629.0
Kyoto Institute of Technology,Japan,COMBUSTION,12,14,60.8,3,63.75,16,88.0,34,30.18,16,28.24,28,80.38,17,197.07,7,79.65,0.0,628.0
