name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Illinois at Urbana-Champaign,United States,COMBUSTION,1,26,70.7,2,73.7,1,150.0,3,93.4,6,57.8,4,119.1,8,221.7,21,76.9,0.0,863.0
Wroclaw University of Technology,Poland,COMBUSTION,2,8,80.5,1,75.0,2,138.0,2,94.3,4,60.7,9,111.7,17,171.8,29,55.8,0.0,788.0
The Ohio State University,United States,COMBUSTION,3,21,72.0,36,50.9,12,100.0,12,81.9,5,58.9,10,109.7,5,244.5,23,68.4,0.0,786.0
University of California San Diego,United States,COMBUSTION,4,28,70.6,62,41.7,25,80.0,16,79.6,8,55.7,24,93.2,4,253.5,3,96.5,0.0,771.0
University of Texas at Arlington,United States,COMBUSTION,5,72,51.3,15,58.8,59,60.0,20,78.0,41,34.0,1,125.0,1,275.0,17,78.6,0.0,761.0
California State Polytechnic University - San Luis Obispo,United States,COMBUSTION,6,18,73.6,11,64.3,5,113.0,45,61.9,49,29.9,16,101.2,10,219.2,12,85.2,0.0,748.0
Georgia Institute of Technology,United States,COMBUSTION,7,48,62.8,4,70.6,12,100.0,14,80.9,35,36.1,26,90.3,11,216.5,13,84.3,0.0,742.0
Purdue University - West Lafayette,United States,COMBUSTION,8,37,65.7,9,64.7,3,126.0,26,75.8,10,53.1,19,97.0,2,257.4,,,0.0,740.0
University of North Carolina at Charlotte,United States,COMBUSTION,9,64,54.9,36,50.9,23,95.0,43,63.5,58,25.6,28,89.2,3,254.8,2,99.2,0.0,733.0
"University of California, Los Angeles",United States,COMBUSTION,10,9,79.0,78,36.7,25,80.0,30,69.7,22,42.3,17,98.9,6,242.9,15,81.0,0.0,730.0
University of Connecticut,United States,COMBUSTION,11,64,54.9,21,57.4,25,80.0,1,100.0,12,52.8,7,112.9,12,201.7,28,57.3,0.0,717.0
The University of Akron,United States,COMBUSTION,12,12,77.6,38,50.6,8,110.0,63,46.7,3,66.8,27,89.9,19,163.0,4,95.3,0.0,700.0
University of Cincinnati,United States,COMBUSTION,13,11,77.9,61,41.8,25,80.0,20,78.0,46,31.0,8,112.7,15,179.3,8,92.0,0.0,693.0
Kansas State University,United States,COMBUSTION,14,29,70.5,27,54.3,59,60.0,27,75.0,27,40.2,14,103.3,7,227.7,33,53.9,0.0,685.0
"California State University, Northridge",United States,COMBUSTION,15,13,77.4,93,33.1,12,100.0,25,76.2,45,31.4,31,85.2,13,197.4,14,83.7,0.0,684.0
Missouri University of Science and Technology,United States,COMBUSTION,16,53,59.7,70,39.8,52,75.0,10,84.5,1,75.0,32,84.5,18,168.1,37,46.5,0.0,633.0
University of Missouri,United States,COMBUSTION,17,42,64.5,56,44.1,54,70.0,58,53.6,2,70.1,20,96.2,9,221.6,,,0.0,620.0
University of Victoria,Canada,COMBUSTION,18,20,72.1,49,45.4,12,100.0,34,67.8,60,25.0,34,81.9,21,157.5,26,60.0,0.0,610.0
Michigan State University,United States,COMBUSTION,19,19,72.3,12,63.0,5,113.0,39,64.6,65,13.4,22,94.5,14,184.7,,,0.0,606.0
University of Colorado at Boulder,United States,COMBUSTION,20,68,53.5,32,52.4,25,80.0,15,80.6,64,19.0,45,72.3,25,127.3,6,92.9,0.0,578.0
Western Michigan University,United States,COMBUSTION,21,93,37.0,47,46.0,59,60.0,36,67.5,30,37.6,15,102.3,16,174.9,10,90.7,-40.0,576.0
Oklahoma State University - Stillwater,United States,COMBUSTION,22,49,62.4,30,53.5,59,60.0,33,68.3,34,36.4,30,87.2,20,158.2,36,47.5,0.0,574.0
"University of California, Berkeley",United States,COMBUSTION,23,36,66.0,53,44.7,10,105.0,55,56.1,15,47.6,2,122.5,48,18.0,5,93.1,0.0,553.0
Temple University,United States,COMBUSTION,24,33,68.7,74,38.1,59,60.0,9,85.3,28,39.6,42,73.2,27,112.4,24,65.6,0.0,543.0
University of South Florida,United States,COMBUSTION,25,44,64.3,3,70.7,25,80.0,7,88.1,10,53.1,25,90.4,31,70.8,,,0.0,517.0
University of Illinois at Chicago,United States,COMBUSTION,26,46,63.3,54,44.4,59,60.0,28,74.8,21,43.2,67,42.1,26,126.8,32,54.5,0.0,509.0
Texas A&M University,United States,COMBUSTION,27,77,48.3,72,38.7,25,80.0,23,76.7,9,55.3,5,117.1,53,12.0,16,80.4,0.0,508.0
South Dakota School of Mines and Technology,United States,COMBUSTION,28,74,50.8,24,55.7,25,80.0,56,55.5,61,24.9,60,58.6,28,97.4,20,77.3,0.0,500.0
North Carolina State University,United States,COMBUSTION,29,15,76.0,43,47.9,7,111.0,4,92.6,13,49.6,12,105.4,49,16.0,,,0.0,498.0
